adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Violent,Backdrop Image,Trailer Link
False,/A7KwHKB5faRRRRveVQC5TPI35kV.jpg,"[18, 10749]",1232449,nl,Young Hearts,"14-year-old Elias increasingly feels like an outsider in his village. When he meets his new neighbour of the same age, Alexander, Elias is confronted with his burgeoning sexuality.",12.6726,/iGCtYxfuvXfy0BD5m6p7vKuPOxS.jpg,2024-10-26,Young Hearts,False,8.5,59,0,https://image.tmdb.org/t/p/original/A7KwHKB5faRRRRveVQC5TPI35kV.jpg,https://www.youtube.com/watch?v=--4NOr0NFh4
False,/o8dPH0ZSIyyViP6rjRX1djwCUwI.jpg,"[9648, 53, 27]",419430,en,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",12.8384,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg,2017-02-24,Get Out,False,7.616,17770,1,https://image.tmdb.org/t/p/original/o8dPH0ZSIyyViP6rjRX1djwCUwI.jpg,https://www.youtube.com/watch?v=sRfnevzM9kQ
False,/sulUXRukzh7WSK34y8mnaUcHo3y.jpg,"[10749, 35, 18]",1254786,en,The Life List,"When her mother sends her on a quest to complete a teenage bucket list, a young woman uncovers family secrets, finds romance — and rediscovers herself.",180.48,/5fg98cVo7da7OIK45csdLSd4NaU.jpg,2025-03-27,The Life List,False,6.929,127,0,https://image.tmdb.org/t/p/original/sulUXRukzh7WSK34y8mnaUcHo3y.jpg,https://www.youtube.com/watch?v=nldAfgJrBr8
False,/tPK1kSevALeVGPfDFv1pwyHnoJ9.jpg,"[16, 35, 10751]",863,en,Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",18.5411,/yFWQkz2ynjwsazT6xQiIXEUsyuh.jpg,1999-10-30,Toy Story 2,False,7.597,14071,0,https://image.tmdb.org/t/p/original/tPK1kSevALeVGPfDFv1pwyHnoJ9.jpg,https://www.youtube.com/watch?v=xNWSGRD5CzU
False,/p5ozvmdgsmbWe0H8Xk7Rc8SCwAB.jpg,"[16, 12, 35, 10751]",1022789,en,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",50.7924,/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,2024-06-11,Inside Out 2,False,7.556,5710,0,https://image.tmdb.org/t/p/original/p5ozvmdgsmbWe0H8Xk7Rc8SCwAB.jpg,https://www.youtube.com/watch?v=u69y5Ie519M
False,/uGmYqxh8flqkudioyFtD7IJSHxK.jpg,"[18, 80, 53]",889737,en,Joker: Folie à Deux,"While struggling with his dual identity, Arthur Fleck not only stumbles upon true love, but also finds the music that's always been inside him.",13.6426,/zPOOyw6HBb5Qo6uaWJ5UxrBR6Ll.jpg,2024-10-01,Joker: Folie à Deux,False,5.464,2255,1,https://image.tmdb.org/t/p/original/uGmYqxh8flqkudioyFtD7IJSHxK.jpg,https://www.youtube.com/watch?v=fiqqAI0e4Nc
False,/vMaKc5PwdKIIBt5q7JQjfgyESYT.jpg,"[27, 9648]",19912,en,The Final Destination,A horrifying premonition saves a young man and his friends from death during a racetrack accident but terrible fates await them nonetheless.,15.0721,/5vxXrr1MqGsT4NNeRITpfDnl4Rq.jpg,2009-08-26,The Final Destination,False,5.589,3353,1,https://image.tmdb.org/t/p/original/vMaKc5PwdKIIBt5q7JQjfgyESYT.jpg,https://www.youtube.com/watch?v=I3s-Ca73utM
False,/2v3pC01rf0uXnECOM94pjfqk1TY.jpg,"[80, 18, 53, 28]",75780,en,Jack Reacher,"One morning in an ordinary town, five people are shot dead in a seemingly random attack. All evidence points to a single suspect: an ex-military sniper who is quickly brought into custody. The interrogation yields one written note: 'Get Jack Reacher!'. Reacher, an enigmatic ex-Army investigator, believes the authorities have the right man but agrees to help the sniper's defense attorney. However, the more Reacher delves into the case, the less clear-cut it appears. So begins an extraordinary chase for the truth, pitting Jack Reacher against an unexpected enemy, with a skill for violence and a secret to keep.",12.6312,/gLv55839pz4lhyKGRaJKbty41yq.jpg,2012-12-20,Jack Reacher,False,6.641,7143,1,https://image.tmdb.org/t/p/original/2v3pC01rf0uXnECOM94pjfqk1TY.jpg,https://www.youtube.com/watch?v=kAbxn_F8lps
False,/dWkdmxIkH9y23s9v1PjQFhTGIwo.jpg,"[28, 18, 53, 10752]",1043905,en,Dirty Angels,"During the United States' 2021 withdrawal from Afghanistan, a group of female soldiers posing as medical relief are sent back in to rescue a group of kidnapped teenagers caught between ISIS and the Taliban.",26.2295,/3O3qSGmjRGc10hMwFul8WDxKE5t.jpg,2024-12-11,Dirty Angels,False,6.196,222,1,https://image.tmdb.org/t/p/original/dWkdmxIkH9y23s9v1PjQFhTGIwo.jpg,https://www.youtube.com/watch?v=YBwoSa3n8Yc
False,/emK2hOB6ACiExT0lNLog9lAmMFL.jpg,"[18, 10749]",1226293,tl,Salitan,A suspicious wife follows her husband in Bali. She meets a dashing man who captures her heart. She soon wants her husband to really have an affair to alleviate the guilt she is feeling.,12.8136,/rMgG7cWuq9O6zhhLs2CbqIKVA8V.jpg,2024-02-16,Salitan,False,3.0,3,0,https://image.tmdb.org/t/p/original/emK2hOB6ACiExT0lNLog9lAmMFL.jpg,https://www.youtube.com/watch?v=-1VNotWjMRI
False,/63y4XSVTZ7mRzAzkqwi3o0ajDZZ.jpg,"[80, 18, 35]",106646,en,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",22.048,/kW9LmvYHAaS9iA0tHmZVq8hQYoq.jpg,2013-12-25,The Wolf of Wall Street,False,8.03,24459,1,https://image.tmdb.org/t/p/original/63y4XSVTZ7mRzAzkqwi3o0ajDZZ.jpg,https://www.youtube.com/watch?v=Slj4-Sv-YNA
False,/mhpDSuNyHPMsccI7zISEaskTgOQ.jpg,"[28, 36, 10749, 10752]",9361,en,The Last of the Mohicans,"In war-torn colonial America, in the midst of a bloody battle between British, the French and Native American allies, the aristocratic daughter of a British Colonel and her party are captured by a group of Huron warriors. Fortunately, a group of three Mohican trappers comes to their rescue.",4.6297,/qzJMPWRtZveBkxXOv3ucWhoJuyj.jpg,1992-08-26,The Last of the Mohicans,False,7.4,3148,1,https://image.tmdb.org/t/p/original/mhpDSuNyHPMsccI7zISEaskTgOQ.jpg,https://www.youtube.com/watch?v=c9TED2yeoRo
False,/8pwIhymsxfAVjrAE7syDjQULn37.jpg,"[16, 35, 10751, 12]",425,en,Ice Age,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.",17.8068,/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg,2002-03-10,Ice Age,False,7.36,13508,0,https://image.tmdb.org/t/p/original/8pwIhymsxfAVjrAE7syDjQULn37.jpg,https://www.youtube.com/watch?v=i4noiCRJRoE
False,/bfw9ZTjH4d9BYy19sp6D77Tb1C1.jpg,"[28, 10752, 12]",840326,fi,Sisu,"When an ex-soldier who discovers gold in the Lapland wilderness tries to take the loot into the city, German soldiers led by a brutal SS officer battle him.",11.2924,/ygO9lowFMXWymATCrhoQXd6gCEh.jpg,2022-09-09,Sisu,False,7.419,2287,1,https://image.tmdb.org/t/p/original/bfw9ZTjH4d9BYy19sp6D77Tb1C1.jpg,https://www.youtube.com/watch?v=d2k4QAItiSA
False,/l2QSVFR5aLcW1Vl4cGKrQkEp6fY.jpg,"[35, 10749, 28]",1201012,hi,धूम धाम,"On their wedding night, an oddball couple is thrust into a chaotic chase, dodging goons and cops in a frenzied hunt for the mysterious ""Charlie.""",20.9078,/2E7me3rPi8HqaeheuD86YlpNX6k.jpg,2025-02-13,Dhoom Dhaam,False,6.6,36,0,https://image.tmdb.org/t/p/original/l2QSVFR5aLcW1Vl4cGKrQkEp6fY.jpg,No Trailer Available
False,/x49IwKwFo7UTtx7729j3MMJcUzZ.jpg,"[53, 28, 10749, 878, 12]",10003,en,The Saint,"Simon Templar (The Saint), is a thief for hire, whose latest job to steal the secret process for cold fusion puts him at odds with a traitor bent on toppling the Russian government, as well as the woman who holds its secret.",11.2064,/k43wPAVeepqzGwP52dKcknQjquj.jpg,1997-04-03,The Saint,False,6.1,1133,0,https://image.tmdb.org/t/p/original/x49IwKwFo7UTtx7729j3MMJcUzZ.jpg,https://www.youtube.com/watch?v=qkscr4gDcP8
False,/gLQoJ9P79g501oEEtrN8zMlCPpx.jpg,"[36, 18, 53, 10752]",205596,en,The Imitation Game,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",15.5011,/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg,2014-11-14,The Imitation Game,False,7.995,17261,1,https://image.tmdb.org/t/p/original/gLQoJ9P79g501oEEtrN8zMlCPpx.jpg,https://www.youtube.com/watch?v=j2jRs4EAvWM
False,/8HBfkTtnZS8gEK5jSgYZHBFyhlY.jpg,[99],1433947,en,Who Is Luigi Mangione?,"Writings and social media posts help to reveal the secret life and troubles of Luigi Mangione, the man accused of the brazen murder of United Healthcare CEO Brian Thompson and whom so many people are calling a hero.",8.0271,/lfGZ8tjK4HVTRjmD5X9JIKDepGC.jpg,2025-02-17,Who Is Luigi Mangione?,False,5.9,15,0,https://image.tmdb.org/t/p/original/8HBfkTtnZS8gEK5jSgYZHBFyhlY.jpg,https://www.youtube.com/watch?v=L52EzoLU_c8
False,/5xegGPhCSVMKbyh6zeT6Th0BWLB.jpg,"[28, 10752, 36]",522162,en,Midway,"The story of the Battle of Midway, and the leaders and soldiers who used their instincts, fortitude and bravery to overcome massive odds.",7.141,/hj8pyoNnynGeJTAbl7jcLZO8Uhx.jpg,2019-11-06,Midway,False,7.12,2535,1,https://image.tmdb.org/t/p/original/5xegGPhCSVMKbyh6zeT6Th0BWLB.jpg,https://www.youtube.com/watch?v=l9laReRAYFk
False,/t25z4ggC2Uvs3EhI66lxVO2jDp5.jpg,[35],1280672,en,One of Them Days,"Best friends and roommates Dreux and Alyssa are about to have One of Them Days. When they discover Alyssa’s boyfriend has blown their rent money, the duo finds themselves going to extremes in a comical race against the clock to avoid eviction and keep their friendship intact.",17.6441,/ccn6bFUA5DECjA3Lo0CuJqGNQCv.jpg,2025-01-16,One of Them Days,False,6.991,108,0,https://image.tmdb.org/t/p/original/t25z4ggC2Uvs3EhI66lxVO2jDp5.jpg,https://www.youtube.com/watch?v=-5xzjw_0d_0
True,,[18],1285810,ja,ADN-165 禁じられた背徳姦 3 ~若過きた義理の母~ 松下紗栄子,,133.976,/8HL0iyPBFailPkK4gKSyTkTILtg.jpg,2018-05-07,Forbidden Immoral Sex 3: Too Young Stepmother,False,10.0,1,0,NO POSTER AVAILABLE,No Trailer Available
False,/3q01ACG0MWm0DekhvkPFCXyPZSu.jpg,"[28, 35, 80, 53, 12]",573435,en,Bad Boys: Ride or Die,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",34.0777,/oGythE98MYleE6mZlGs5oBGkux1.jpg,2024-06-05,Bad Boys: Ride or Die,False,7.383,2820,1,https://image.tmdb.org/t/p/original/3q01ACG0MWm0DekhvkPFCXyPZSu.jpg,https://www.youtube.com/watch?v=uWLNl_KQCAU
False,/ik0BMq1s9qGDKEQW1jh7C6Aycbk.jpg,[27],1249013,es,Jugaremos en el bosque,"After the death of his son, Javier hopes that restoring his family's abandoned ranch will allow him and his wife Mariana, who attempted suicide, a new beginning, but his grandmother refuses.",20.9653,/eBSl9nGymidAyEBdJGADnnm7JKt.jpg,2024-05-01,Jugaremos en el bosque,False,7.113,40,1,https://image.tmdb.org/t/p/original/ik0BMq1s9qGDKEQW1jh7C6Aycbk.jpg,No Trailer Available
False,/3q01ACG0MWm0DekhvkPFCXyPZSu.jpg,"[28, 35, 80, 53, 12]",573435,en,Bad Boys: Ride or Die,"After their late former Captain is framed, Lowrey and Burnett try to clear his name, only to end up on the run themselves.",34.0777,/oGythE98MYleE6mZlGs5oBGkux1.jpg,2024-06-05,Bad Boys: Ride or Die,False,7.383,2820,0,https://image.tmdb.org/t/p/original/3q01ACG0MWm0DekhvkPFCXyPZSu.jpg,https://www.youtube.com/watch?v=uWLNl_KQCAU
False,/s3FDBLH4qc1IcjexB05Qvbn3wxO.jpg,"[28, 80, 53]",449443,en,Den of Thieves,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,17.9233,/dAP5NpkrMMczir5dUPjRR6ywqgz.jpg,2018-01-18,Den of Thieves,False,6.837,3046,1,https://image.tmdb.org/t/p/original/s3FDBLH4qc1IcjexB05Qvbn3wxO.jpg,https://www.youtube.com/watch?v=CZkUlNwiEBY
False,/qwK9soQmmJ7kRdjLZVXblw3g7AQ.jpg,"[28, 12, 53, 80]",7451,en,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",59.1332,/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,2002-08-09,xXx,False,5.94,4385,1,https://image.tmdb.org/t/p/original/qwK9soQmmJ7kRdjLZVXblw3g7AQ.jpg,https://www.youtube.com/watch?v=NgPdDDzVhkA
False,/jfEOzpsjc6JDlKhUHb4toWQPt.jpg,"[12, 14, 28]",121,en,The Lord of the Rings: The Two Towers,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",21.703,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,2002-12-18,The Lord of the Rings: The Two Towers,False,8.402,22436,1,https://image.tmdb.org/t/p/original/jfEOzpsjc6JDlKhUHb4toWQPt.jpg,https://www.youtube.com/watch?v=HUkDW37WaI0
False,/xNNF4l1OVscJNchJc5xvejHzTDO.jpg,"[18, 10749]",370663,en,Below Her Mouth,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,21.0666,/tPhBftWySbanfEialbsUzOuccgN.jpg,2017-02-10,Below Her Mouth,False,6.804,1219,0,https://image.tmdb.org/t/p/original/xNNF4l1OVscJNchJc5xvejHzTDO.jpg,https://www.youtube.com/watch?v=UlahbaaJqog
False,/q7vmCCmyiHnuKGMzHZlr0fD44b9.jpg,"[10749, 14, 10751, 18]",150689,en,Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",17.0644,/j91LJmcWo16CArFOoapsz84bwxb.jpg,2015-03-06,Cinderella,False,6.8,7136,0,https://image.tmdb.org/t/p/original/q7vmCCmyiHnuKGMzHZlr0fD44b9.jpg,https://www.youtube.com/watch?v=n44EWI92Tc8
False,/sNx1A3822kEbqeUxvo5A08o4N7o.jpg,"[28, 35, 53]",1195506,en,Novocaine,"When the girl of his dreams is kidnapped, everyman Nate turns his inability to feel pain into an unexpected strength in his fight to get her back.",32.267,/xmMHGz9dVRaMY6rRAlEX4W0Wdhm.jpg,2025-03-12,Novocaine,False,6.977,152,1,https://image.tmdb.org/t/p/original/sNx1A3822kEbqeUxvo5A08o4N7o.jpg,https://www.youtube.com/watch?v=99BLnkAlC1M
False,/kg2FOT2Oe5PSCgs3L4vLel6B7ck.jpg,"[28, 27, 878, 53]",72190,en,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",16.1738,/aCnVdvExw6UWSeQfr0tUH3jr4qG.jpg,2013-06-19,World War Z,False,6.82,15619,1,https://image.tmdb.org/t/p/original/kg2FOT2Oe5PSCgs3L4vLel6B7ck.jpg,https://www.youtube.com/watch?v=TvRCQM2HrXs
False,/i7AeVOx2Nc03sTcO6e39bwfPBwd.jpg,[10749],1231914,ko,여직원들 : 직장 연애사 3,"Yoo-ra succeeded in finding a job after a difficult time. Despite her stunning beauty, her family's financial situation is difficult. Her male assistant manager knows of her difficult situation, so he asks for her body with money as bait. On the other hand, Hye-seon, the female manager of the same company, seduces the handsome new employee, Min-soo. Employees enjoy the world of animals in the workplace without knowing each other.",17.967,/c4HACOcvKsWAaNTsyYs1JzfwXWi.jpg,2023-11-25,Female Workers: Romance at Work 3,False,0.0,0,0,https://image.tmdb.org/t/p/original/i7AeVOx2Nc03sTcO6e39bwfPBwd.jpg,No Trailer Available
False,/4GgiMYynlzp5RmaYNzPHkhW12j7.jpg,"[53, 18, 10749]",287649,ko,마담 뺑덕,"A university professor gradually succumbing to blindness is entranced by an obsessive love, in this modern-day adaptation of a classic Korean fairy tale.",22.3256,/ejaHQQKp5J2tD6ubprDMmIRGKnE.jpg,2014-10-02,Scarlet Innocence,False,6.3,61,1,https://image.tmdb.org/t/p/original/4GgiMYynlzp5RmaYNzPHkhW12j7.jpg,https://www.youtube.com/watch?v=taKrznrypjE
True,/wF4vmdHjhCTFSSvvYqxcMYeiqf8.jpg,[99],1340069,ja,彼女デキた途端に3秒だけ挿入OK！ボクをヤキモチ誘惑してくる幼馴染とのショートタイムSEXが相性良すぎて何度も何度も射精させられてしまった…,"MIDV-787: ""If it's only 3 seconds, it doesn't count as cheating!"" As soon as I got a girlfriend, my tsundere childhood friend Mia got jealous and suddenly came after me with a mysterious rule! ""You're still a virgin, right? It would be a shame for your girlfriend if you don't practice kissing and sex!"" Mia claims to be experienced, and I have to deal with her every day, so our 3-second short-time sex that doesn't count as cheating escalates more and more! At first, I really thought it was just practice, but our compatibility was better than I thought... ""If we follow the rules, it won't be cheating,"" I told myself desperately, but I also wanted 3 seconds, sex with Mia! We counted and climaxed many times, and the two of us made love and made love to each other. ___But was 3 seconds really that long?!",5.846,/lEqwucIi430JAiPgyGpHUvFuyjz.jpg,2024-05-21,"As soon as I got a girlfriend, I was allowed to insert for only 3 seconds! The short-time sex with my childhood friend who was jealous and tempting me was so good that I was made to ejaculate many times...",False,9.0,3,0,https://image.tmdb.org/t/p/original/wF4vmdHjhCTFSSvvYqxcMYeiqf8.jpg,No Trailer Available
False,/zhFOEVvwyJjGsAqf31FF3H9OXlH.jpg,"[27, 9648]",55779,en,Final Destination 5,"Death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. But this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape Death’s sinister agenda.",17.824,/Akx1Po4ZLetOWfYJhQf75tbhTtK.jpg,2011-08-12,Final Destination 5,False,6.098,3503,1,https://image.tmdb.org/t/p/original/zhFOEVvwyJjGsAqf31FF3H9OXlH.jpg,https://www.youtube.com/watch?v=24abND3yDq0
False,/5ZZ7SchORdabvR7apEdbPfYZmtc.jpg,"[878, 16, 28, 80]",18839,ja,攻殻機動隊 Stand Alone Complex The Laughing Man,"The year is 2030 and six years have passed since a criminal known only as ""The Laughing Man"" swept through top medical nanotechnology firms committing acts of cyber-terrorism, kidnapping, and espionage leaving no known suspects. New information is revealed, as Section 9 enters the hunt for a suspect capable of unfathomable actions in this compilation of Stand Alone Complex content.",24.0538,/6FQboZCHxIRYF4TIJZ1gxZ4XqpR.jpg,2005-09-23,Ghost in the Shell: Stand Alone Complex - The Laughing Man,True,7.7,127,1,https://image.tmdb.org/t/p/original/5ZZ7SchORdabvR7apEdbPfYZmtc.jpg,https://www.youtube.com/watch?v=Gf6YFrV7zes
False,/by8z9Fe8y7p4jo2YlW2SZDnptyT.jpg,"[28, 35, 878]",533535,en,Deadpool & Wolverine,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",61.6912,/8cdWjvZQUExUUTzyp4t6EDMubfO.jpg,2024-07-24,Deadpool & Wolverine,False,7.609,6991,1,https://image.tmdb.org/t/p/original/by8z9Fe8y7p4jo2YlW2SZDnptyT.jpg,https://www.youtube.com/watch?v=Idh8n5XuYIA
False,/XNVdWNgiAHu8y4BsJv5ndUHXxN.jpg,"[16, 35, 10751, 12]",929204,en,Wallace & Gromit: Vengeance Most Fowl,"Gromit’s concern that Wallace is becoming too dependent on his inventions proves justified, when Wallace invents a “smart” gnome that seems to develop a mind of its own. When it emerges that a vengeful figure from the past might be masterminding things, it falls to Gromit to battle sinister forces and save his master… or Wallace may never be able to invent again!",18.9153,/6BxK38ehxuX2dJmZIMpJcVNbYks.jpg,2024-12-18,Wallace & Gromit: Vengeance Most Fowl,False,7.59,448,0,https://image.tmdb.org/t/p/original/XNVdWNgiAHu8y4BsJv5ndUHXxN.jpg,https://www.youtube.com/watch?v=HUcZBhhzoMw
False,/puJKgNcWaGgMk5VHanSSomUTpmw.jpg,"[10751, 14, 16, 10749]",11224,en,Cinderella,"Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!",14.6325,/4nssBcQUBadCTBjrAkX46mVEKts.jpg,1950-02-22,Cinderella,False,7.043,6807,0,https://image.tmdb.org/t/p/original/puJKgNcWaGgMk5VHanSSomUTpmw.jpg,https://www.youtube.com/watch?v=yyDJWRMSeTw
False,/iXU87IdtNsYt7n6OigPJBDdbFf1.jpg,"[10751, 16, 35, 28]",774370,en,Dog Man,"When a faithful police dog and his human police officer owner are injured together on the job, a harebrained but life-saving surgery fuses the two of them together and Dog Man is born. Dog Man is sworn to protect and serve—and fetch, sit and roll over. As Dog Man embraces his new identity and strives to impress his Chief, he must stop the pretty evil plots of feline supervillain Petey the Cat.",43.77,/89wNiexZdvLQ41OQWIsQy4O6jAQ.jpg,2025-01-24,Dog Man,False,7.8,184,1,https://image.tmdb.org/t/p/original/iXU87IdtNsYt7n6OigPJBDdbFf1.jpg,https://www.youtube.com/watch?v=QaJbAennB_Q
False,/gJbTXKNTL6O7r7PzF6ZRkJGBlPp.jpg,"[27, 9648, 53]",493922,en,Hereditary,"Following the death of the Leigh family matriarch, Annie and her children uncover disturbing secrets about their heritage. Their daily lives are not only impacted, but they also become entangled in a chilling fate from which they cannot escape, driving them to the brink of madness.",16.8076,/4GFPuL14eXi66V96xBWY73Y9PfR.jpg,2018-06-07,Hereditary,False,7.294,7871,1,https://image.tmdb.org/t/p/original/gJbTXKNTL6O7r7PzF6ZRkJGBlPp.jpg,https://www.youtube.com/watch?v=MJNR58zaStE
False,/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg,"[28, 12, 16, 10751]",260513,en,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",12.494,/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,2018-06-14,Incredibles 2,False,7.453,13017,0,https://image.tmdb.org/t/p/original/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg,https://www.youtube.com/watch?v=i5qOzqD9Rms
False,/g961TJZSGL8RzWGwpFK3Us77SfM.jpg,"[99, 27]",41264,it,Africa Addio,"A chronicle of the violence that occurred in much of the African continent throughout the 1960s. As many African countries were transitioning from colonial rule to other forms of government, violent political upheavals were frequent. Revolutions in Zanzibar and Kenya in which thousands were killed are shown, the violence not only political; there is also extensive footage of hunters and poachers slaughtering different types of wild animals.",8.9174,/fPLzCid2gk7eOCrYlXIBU24bTpO.jpg,1966-02-11,Africa Addio,False,6.3,40,0,https://image.tmdb.org/t/p/original/g961TJZSGL8RzWGwpFK3Us77SfM.jpg,https://www.youtube.com/watch?v=R2owwGvTsUw
False,/sDBY5oI7I5SWSMWRpsTEmSBErfe.jpg,"[99, 16]",1167027,no,Ibelin,The secret life of a young World of Warcraft gamer is vividly reimagined when his online friends contact his family after his death.,4.6523,/iiRhmSDi7u9qRTNpo7p4e1KbfjZ.jpg,2024-03-08,The Remarkable Life of Ibelin,False,8.17,88,0,https://image.tmdb.org/t/p/original/sDBY5oI7I5SWSMWRpsTEmSBErfe.jpg,https://www.youtube.com/watch?v=lM_hkJ0Rl-c
False,,"[99, 27]",812341,en,FUBAR Vol. 1,Disturbing shock footage mixtape,2.6977,/n0xrIT9WtP1RgXbJMl0gaRo12Jp.jpg,2014-01-01,FUBAR Vol. 1,False,6.4,8,0,NO POSTER AVAILABLE,No Trailer Available
False,/uLiSmZ9fgPUXervqksgrwvrrjfM.jpg,"[99, 80]",1442440,en,Con Mum,"A chef's life is upended when a jet-setting, champagne-sipping, hotel-hopping woman claims to be his long-lost mother. This documentary reveals the untold story.",26.5345,/iA5ZHflyzsxmR09Ce53w9Ng0tIx.jpg,2025-03-24,Con Mum,False,8.1,9,0,https://image.tmdb.org/t/p/original/uLiSmZ9fgPUXervqksgrwvrrjfM.jpg,https://www.youtube.com/watch?v=vDu1cdkDURM
True,,[99],1249131,ja,極上美女と湯けむりとセックスと 河北彩花,"[Ayaka Kawakita's first hot spring project & no makeup allowed! ] Hot spring trips with her mistress Ayaka, who has all of her looks, personality, and sex, are always the best feeling, and each time is a memory of her lifetime. When you kiss her, it's as if a switch is turned on and she suddenly changes, and her lewd appearance is irresistible. She soaks in hot springs, has sex as she pleases, and drinks alcohol. She is a peerless beauty. I can't find any words to describe her other than the best.",7.231,/5iqhaEeICzomkOmuYATtbq34zas.jpg,2023-04-21,"Superb Beauty, Steam, Sex, And Ayaka Kawakita",False,0.0,0,0,NO POSTER AVAILABLE,No Trailer Available
False,/uOQgMhYyu7dkXdHoRkCqZIF32M6.jpg,"[28, 12]",1241320,ja,キングダム 大将軍の帰還,"Depicts a continuation of the ""Battle of Mayang"", an all-out war against the neighboring country Zhao that Shin and Wang Ki fought in in the previous work ""Flame of Fate"".",21.3294,/qZKKwXyZ92K0mIRpf2FbCkQa7oO.jpg,2024-07-12,Kingdom IV: Return of the Great General,False,6.841,539,1,https://image.tmdb.org/t/p/original/uOQgMhYyu7dkXdHoRkCqZIF32M6.jpg,https://www.youtube.com/watch?v=UO_xNbCyIDs
